Date,Open,High,Low,Close,Volume,Adj Close,Sentiment
05-03-2012,545.420013,547.47998,526.000023,533.160027,202281100,69.075974,0
06-03-2012,523.659996,533.690025,516.219986,530.259987,202559700,68.700246,0
07-03-2012,536.800003,537.779999,523.299988,530.69001,199630200,68.755959,1
08-03-2012,534.689995,542.989998,532.120003,541.989975,129114300,70.219978,1
09-03-2012,544.209999,547.740013,543.110001,545.170021,104729800,70.631983,1
12-03-2012,548.979988,551.999977,547.000023,551.999977,101820600,71.516869,1
13-03-2012,557.540024,568.18,555.750023,568.099998,172713800,73.602781,1
14-03-2012,578.050026,594.719994,575.399979,589.580009,354711000,76.385721,1
15-03-2012,599.609985,600.009995,578.550011,585.559998,289929500,75.86489,1
16-03-2012,584.719978,589.199974,577.999985,585.569984,206371900,75.866184,1
19-03-2012,598.37001,601.769981,589.050011,601.100006,225309000,77.878247,1
20-03-2012,599.51001,606.899979,591.480026,605.959984,204165500,78.507903,1
21-03-2012,602.73999,609.650002,601.410027,602.499985,161010500,78.059627,1
22-03-2012,597.779984,604.499977,595.529999,599.340019,155967700,77.650224,1
23-03-2012,600.490005,601.799995,594.399986,596.050011,107622200,77.223972,1
26-03-2012,599.790016,607.150024,595.259979,606.97998,148935500,78.640054,1
27-03-2012,606.180016,616.280006,606.060013,614.480019,151782400,79.611755,1
28-03-2012,618.379974,621.450005,610.30999,617.62001,163865100,80.018571,1
29-03-2012,612.780006,616.560013,607.230026,609.859993,152059600,79.013187,1
30-03-2012,608.769981,610.559982,597.939987,599.550011,182759500,77.67743,1
02-04-2012,601.830009,618.769997,600.37999,618.63002,149587900,80.149428,1
03-04-2012,627.300018,632.209984,622.510002,629.319984,208639900,81.534415,1
04-04-2012,624.349991,625.859985,617.000023,624.30999,143245200,80.885322,0
05-04-2012,626.980011,634.660027,623.400009,633.679977,160324500,82.099293,1
09-04-2012,626.130005,639.840012,625.300026,636.229996,149384200,82.429673,0
10-04-2012,639.93,644,626.000015,628.440018,222431300,81.420407,1
11-04-2012,636.199982,636.87001,623.339981,626.20002,174153700,81.130193,1
12-04-2012,624.999992,631.330017,620.500023,622.769981,153584200,80.685799,1
13-04-2012,624.109985,624.700012,603.509995,605.22998,214911200,78.413325,1
16-04-2012,610.059998,610.279976,578.249977,580.13002,262696700,75.161385,1
17-04-2012,578.93998,610.000023,571.910019,609.699989,256382000,78.992457,1
18-04-2012,613.720001,620.249977,602.709976,608.340012,238632800,78.816259,1
19-04-2012,600.219986,604.729996,584.519974,587.439987,208679800,76.108461,1
20-04-2012,591.379997,594.620018,570.419998,572.980003,257746300,74.235032,1
23-04-2012,570.610016,576.670021,556.620003,571.699974,241632300,74.069192,1
24-04-2012,562.609993,567.690002,554.999992,560.280006,269037300,72.589626,1
25-04-2012,615.639992,617.999992,605.999985,610.000023,226444400,79.031329,1
26-04-2012,614.269974,614.69001,602.12999,607.699997,134017100,78.733339,1
27-04-2012,605.069977,606.180016,600.499992,603.000023,101680600,78.124412,1
30-04-2012,597.800011,598.400024,582.999992,583.979988,126536200,75.660185,1
01-05-2012,584.900009,596.759987,581.230019,582.130013,152749800,75.420503,1
02-05-2012,580.239983,587.399986,578.859978,585.97998,106847300,75.919303,1
03-05-2012,590.499977,591.400024,580.300011,581.819992,97637400,75.380337,0
04-05-2012,577.080017,578.359993,565.169998,565.25,132498100,73.233536,0
07-05-2012,561.500008,572.770012,561.229988,569.480003,115029600,73.781574,1
08-05-2012,569.579979,571.500023,558.730011,568.18,124313000,73.613146,1
09-05-2012,563.700005,573.980026,560.850006,569.180023,120176000,73.742708,1
10-05-2012,574.579987,575.87999,568.43998,570.519974,83300000,73.916312,1
11-05-2012,565.000008,574.470024,564.350006,566.710007,99886500,73.422694,1
14-05-2012,562.569992,567.510025,557.599998,558.219986,88156600,72.322731,0
15-05-2012,561.45002,563.219994,551.749985,553.169991,119084000,71.668456,1
16-05-2012,554.050011,556.890022,541.039993,546.080002,140224000,70.74988,1
17-05-2012,545.309998,547.500008,530.12001,530.12001,179305000,68.682111,1
18-05-2012,533.959991,543.409981,522.180016,530.37999,183073100,68.715793,1
21-05-2012,534.499977,561.540009,534.04998,561.279976,157776500,72.719182,1
22-05-2012,569.550018,573.879997,552.580017,556.970024,173717600,72.160786,1
23-05-2012,557.500023,572.800026,553.230019,570.559975,146224400,73.921494,1
24-05-2012,575.870003,576.499977,561.229988,565.320015,124057500,73.242607,1
25-05-2012,564.590012,565.850014,558.469978,562.289986,82126800,72.850038,1
29-05-2012,570.900009,574,565.309975,572.269974,95127200,74.143041,1
30-05-2012,569.199997,579.98999,566.55999,579.169998,132357400,75.037005,1
31-05-2012,580.740021,581.499985,571.460022,577.730019,122918600,74.850442,1
01-06-2012,569.159996,572.650009,560.520012,560.989983,130246900,72.68161,0
04-06-2012,561.500008,567.499985,548.499977,564.289978,139248900,73.109156,1
05-06-2012,561.269989,566.470001,558.330002,562.830025,97053600,72.920005,1
06-06-2012,567.770004,573.849983,565.499992,571.460022,100363900,74.038104,1
07-06-2012,577.290009,577.320023,570.5,571.720001,94941700,74.071787,1
08-06-2012,571.599998,580.580017,568.999992,580.319984,86879100,75.185997,1
11-06-2012,587.719994,588.499985,570.62999,571.169975,147816200,74.000526,0
12-06-2012,574.459984,576.61998,566.70002,576.159996,108845100,74.64703,1
13-06-2012,574.520012,578.479996,570.379997,572.160011,73395000,74.128794,1
14-06-2012,571.23999,573.500015,567.259979,571.529984,86393300,74.047168,1
15-06-2012,570.999985,574.619987,569.550018,574.12999,83813800,74.384024,0
18-06-2012,570.959984,587.889984,570.37001,585.779976,110103000,75.893391,1
19-06-2012,583.400002,589.999992,583.100021,587.410027,90351100,76.104579,1
20-06-2012,588.209991,589.250015,580.799995,585.739975,89735800,75.888208,1
21-06-2012,585.439995,588.219978,577.440025,577.669991,81587800,74.842665,1
22-06-2012,579.040009,582.189987,575.420006,582.099998,71117900,75.416614,0
25-06-2012,577.299995,579.800026,570.37001,570.77002,76095600,73.948707,1
26-06-2012,571.329979,574.489998,567.329994,572.030022,69134100,74.111953,1
27-06-2012,575.000023,576.739983,571.920006,574.499985,50749300,74.43196,1
28-06-2012,571.670013,574,565.610008,569.04998,70709100,73.72586,1
29-06-2012,577.999985,584.000015,574.249992,584.000015,105375200,75.66278,1
02-07-2012,584.730019,593.469978,583.600006,592.519997,100023000,76.766625,1
03-07-2012,594.879997,600.000008,593.999977,599.409981,60428200,77.659288,0
05-07-2012,600.56002,614.339989,599.649986,609.939995,121095800,79.023552,1
06-07-2012,607.089996,608.439987,601.580017,605.879982,104732600,78.497538,1
09-07-2012,605.299995,613.899979,604.110008,613.889992,94851400,79.535312,0
10-07-2012,617.969978,619.869995,605.309982,608.210022,127989400,78.799417,0
11-07-2012,606.119987,607.659996,597.220024,604.430016,117330500,78.309681,1
12-07-2012,600.240013,603.469994,592.68,598.900009,107010400,77.593216,1
13-07-2012,602.949982,607.190025,600.000008,604.970001,77856800,78.379642,0
16-07-2012,605.120018,611.61998,605.019989,606.910019,75315100,78.63099,0
17-07-2012,610.790001,611.499977,603.149986,606.93998,73406200,78.634871,1
18-07-2012,606.590012,608.340012,603.559982,606.260017,63175000,78.546776,1
19-07-2012,611.279999,615.349998,605.999985,614.320015,109215400,79.591025,1
20-07-2012,613.029999,614.440018,603.700012,604.300026,99367800,78.29284,1
23-07-2012,594.399986,605.900009,587.710007,603.830002,121993900,78.231944,1
24-07-2012,607.37999,609.680016,598.509987,600.919975,141283100,77.854922,1
25-07-2012,574.459984,580.799995,570.000015,574.970009,219328200,74.492856,1
26-07-2012,579.760025,580.399986,570.360023,574.88002,101658200,74.481197,1
27-07-2012,575.01001,585.830017,571.590012,585.159988,100984100,75.813065,1
30-07-2012,590.920013,599.439995,587.820023,595.030014,94785600,77.091821,1
31-07-2012,603.229988,611.699982,602.720016,610.759987,115581900,79.12979,0
01-08-2012,615.910011,616.400009,603.000023,606.80999,96125400,78.61803,0
02-08-2012,602.840019,610.690025,600.25,607.789986,83039600,78.744998,1
03-08-2012,613.630013,617.980019,611.560005,615.70002,86230200,79.769818,1
06-08-2012,617.290016,624.870003,615.26001,622.550003,75525800,80.657299,1
07-08-2012,622.769981,624.999992,618.039993,620.910019,72611700,80.444823,0
08-08-2012,619.389984,623.88002,617.099998,619.860008,61176500,80.308784,0
09-08-2012,617.849976,621.730011,617.799988,620.729988,55410600,80.766789,1
10-08-2012,618.710022,621.760025,618.699982,621.699997,48734700,80.893002,0
13-08-2012,623.390022,630,623.249992,630,69708100,81.972964,0
14-08-2012,631.870003,638.610023,630.209991,631.690025,85042300,82.192863,0
15-08-2012,631.300003,633.999985,627.750015,630.829979,64335600,82.080957,1
16-08-2012,631.210014,636.759995,630.499985,636.340012,63633500,82.7979,1
17-08-2012,640.000015,648.190002,638.809975,648.110001,110690300,84.329361,1
20-08-2012,650.010017,665.150017,649.900002,665.150017,153346200,86.546537,1
21-08-2012,670.82,674.880013,650.330025,656.059982,203179900,85.36378,1
22-08-2012,654.419998,668.999985,648.110001,668.869995,141330700,87.030565,1
23-08-2012,666.109985,669.899979,661.149979,662.630013,105032200,86.218645,1
24-08-2012,659.509995,669.479996,655.550011,663.219986,109335100,86.295409,0
27-08-2012,679.989983,680.870003,673.540009,675.679977,106752100,87.916651,1
28-08-2012,674.979988,676.100014,670.669983,674.800011,66854200,87.802154,1
29-08-2012,675.250008,677.669983,672.600014,673.469994,50701700,87.629097,1
30-08-2012,670.640022,671.550003,662.849991,663.869987,75674900,86.379985,1
31-08-2012,667.249985,668.599976,657.250023,665.240005,84580300,86.558246,1
04-09-2012,665.760017,675.139992,664.500015,674.970001,91973000,87.824272,1
05-09-2012,675.570015,676.350006,669.599998,670.230026,84093800,87.207526,0
06-09-2012,673.170013,678.290024,670.800026,676.270004,97799100,87.993423,1
07-09-2012,678.050018,682.480026,675.77002,680.43998,82416600,88.536003,1
10-09-2012,680.45002,683.289978,662.100014,662.739975,121999500,86.232952,0
11-09-2012,665.110016,670.099983,656.499992,660.590019,125995800,85.953209,1
12-09-2012,666.849976,669.899979,656.000008,669.790016,178058300,87.150274,1
13-09-2012,677.370003,685.500015,674.769997,682.980011,149590000,88.866501,1
14-09-2012,689.959984,696.980011,687.889977,691.280014,150118500,89.946463,1
17-09-2012,699.349998,699.799995,694.610023,699.780022,99507800,91.052448,1
18-09-2012,699.879997,702.329987,696.419998,701.910004,93375800,91.329593,1
19-09-2012,700.259979,703.989998,699.569977,702.100021,81718700,91.354317,1
20-09-2012,699.159981,700.059975,693.619987,698.699997,84142100,90.91192,1
21-09-2012,702.409988,705.070023,699.359985,700.089989,142897300,91.09278,1
24-09-2012,686.859993,695.119995,682.999985,690.790016,159941600,89.882706,1
25-09-2012,688.260025,692.780022,673.000023,673.540009,129697400,87.638208,1
26-09-2012,668.740005,672.690002,661.20002,665.179977,144125800,86.550435,1
27-09-2012,664.290024,682.170006,660.350014,681.32,148522500,88.650507,1
28-09-2012,678.750008,681.110008,666.75,667.100021,133777700,86.800263,0
01-10-2012,671.159981,676.750015,656.499992,659.389992,135898700,85.797067,0
02-10-2012,661.81002,666.349991,650.649979,661.309982,156998100,86.046888,1
03-10-2012,664.860023,671.860023,662.630013,671.449974,106070300,87.366261,0
04-10-2012,671.250023,674.249985,665.550026,666.799988,92681400,86.761224,1
05-10-2012,665.200005,666.000023,651.280006,652.589996,148501500,84.91228,1
08-10-2012,646.880013,647.559975,636.109993,638.170013,159498500,83.036012,1
09-10-2012,638.650024,640.490013,623.550026,635.850014,209649300,82.734143,0
10-10-2012,639.739983,644.979996,637,640.909996,127589000,83.392527,1
11-10-2012,646.499977,647.20002,628.099983,628.099983,136520300,81.725742,1
12-10-2012,629.55999,635.37999,625.300026,629.710007,115003700,81.935231,1
15-10-2012,632.350014,635.129997,623.850006,634.760002,108125500,82.592315,1
16-10-2012,635.370003,650.300011,631.000023,649.789986,137442900,84.547954,1
17-10-2012,648.870018,652.790001,644,644.610001,97259400,83.873956,1
18-10-2012,639.590019,642.059982,630,632.640007,119156100,82.31647,1
19-10-2012,631.050011,631.769974,609.619987,609.840019,186021500,79.349831,1
22-10-2012,612.419998,635.37999,610.759987,634.029999,136682700,82.49733,1
23-10-2012,631.000023,633.900009,611.699982,613.359993,176786400,79.807836,1
24-10-2012,621.440018,626.549988,610.639984,616.829979,139631800,80.259336,1
25-10-2012,619.999985,621.999977,605.549988,609.539986,164081400,79.310792,1
26-10-2012,609.430023,614.000008,591.000015,603.999992,254608200,78.589952,1
31-10-2012,594.879997,601.959999,587.70002,595.320007,127500800,77.460548,1
01-11-2012,598.219994,603.000023,594.170021,596.540009,90324500,77.61929,1
02-11-2012,595.890007,596.950005,574.749977,576.800011,149843400,75.050804,1
05-11-2012,583.520004,587.769981,577.599976,584.620003,132283900,76.068308,1
06-11-2012,590.230011,590.739983,580.090019,582.849976,93729300,75.838,0
07-11-2012,573.839996,574.539986,555.750023,558.000008,198412200,72.936236,1
08-11-2012,560.629974,562.230011,535.290009,537.749985,264036500,70.289354,1
09-11-2012,540.420006,554.87999,533.719986,547.059998,232478400,71.506267,1
12-11-2012,554.149986,554.500008,538.649979,542.829994,128950500,70.953363,1
13-11-2012,538.910011,550.479996,536.359993,542.900009,133237300,70.962514,1
14-11-2012,545.500015,547.45002,536.180016,536.880005,119292600,70.175639,1
15-11-2012,537.530006,539.499985,522.620026,525.619987,197477700,68.703841,1
16-11-2012,525.200005,530.000008,505.75,527.680008,316723400,68.973106,1
19-11-2012,540.709999,567.499985,539.88002,565.730011,205829400,73.946626,0
20-11-2012,571.910019,571.95002,554.580009,560.909981,160688500,73.316599,1
21-11-2012,564.249977,567.369995,556.599976,561.700012,93250500,73.419864,0
23-11-2012,567.169991,572.000008,562.600006,571.500023,68206600,74.700825,1
26-11-2012,575.900017,589.999992,573.710007,589.530022,157644900,77.057528,0
27-11-2012,589.549995,590.419975,580.100006,584.780006,133332500,76.436653,0
28-11-2012,577.269981,585.800003,572.259987,582.940018,130216100,76.196148,0
29-11-2012,590.220024,594.250023,585.249977,589.359978,128674700,77.035301,1
30-11-2012,586.789986,588.400009,582.679985,585.279991,97829900,76.502006,0
03-12-2012,593.650009,594.590004,585.500023,586.190025,91070000,76.620956,1
04-12-2012,581.800018,581.800018,572.129997,575.849976,139267100,75.269408,1
05-12-2012,568.910004,569.249985,538.769981,538.790009,261159500,70.425296,1
06-12-2012,528.94001,553.31002,518.629974,547.239975,294303100,71.529792,1
07-12-2012,553.400009,555.199997,530.000008,533.250015,196760200,69.701163,1
10-12-2012,525,538.510002,521.580002,529.819977,157621100,69.252822,1
11-12-2012,539.770004,549.559975,537.370003,541.390015,148086400,70.765143,1
12-12-2012,547.769974,547.999992,536.270004,539,121786000,70.452744,1
13-12-2012,531.149994,537.640022,525.800018,529.689987,156314900,69.235831,1
14-12-2012,514.749992,518.12999,505.580009,509.789986,252394800,66.6347,1
17-12-2012,508.929993,519.999992,501.230003,518.829979,189401800,67.816318,1
18-12-2012,525,534.899986,520.249985,533.900017,156421300,69.786124,1
19-12-2012,531.470001,533.700012,525.499985,526.30999,112342300,68.794031,1
20-12-2012,530.000008,530.200012,518.88002,521.730019,120422400,68.195383,1
21-12-2012,512.469994,519.669998,510.239983,519.330017,149067100,67.881678,1
24-12-2012,520.350014,524.250023,518.709976,520.169983,43938300,67.99147,0
26-12-2012,519.000023,519.460007,511.120003,512.999992,75609100,67.05428,0
27-12-2012,513.539978,516.25,504.659988,515.060013,113780100,67.323545,0
28-12-2012,510.290024,514.480026,508.119987,509.589981,88569600,66.608557,1
31-12-2012,510.529976,535.400024,509.000008,532.169991,164873100,69.559992,1
02-01-2013,553.819992,554.999992,541.63002,549.029976,140129500,71.763763,1
03-01-2013,547.87999,549.669991,540.999992,542.099991,88241300,70.857944,1
04-01-2013,536.969994,538.630005,525.829979,526.999992,148583400,68.884221,1
07-01-2013,521.999985,529.300018,515.199989,523.900002,121039100,68.479021,1
08-01-2013,529.209976,531.889984,521.250008,525.31002,114676800,68.663325,1
09-01-2013,522.500023,525.009987,515.990021,517.100006,101901100,67.590193,1
10-01-2013,528.549988,528.719978,515.519997,523.509979,150286500,68.428041,0
11-01-2013,521.000015,525.320007,519.019997,520.300026,87626700,68.008468,0
14-01-2013,502.680023,507.5,498.509995,501.750015,183551900,65.583794,1
15-01-2013,498.300003,498.990005,483.379982,485.920013,219193100,63.514653,1
16-01-2013,494.639999,509.440018,492.499977,506.089981,172701200,66.151072,1
17-01-2013,510.309998,510.750008,502.030022,502.680023,113419600,65.705356,1
18-01-2013,498.519981,502.219986,496.399986,500.000015,118230700,65.355052,0
22-01-2013,504.560013,507.879982,496.630005,504.770004,115386600,65.978537,1
23-01-2013,508.80999,514.989998,504.770004,514.010002,215377400,67.186298,1
24-01-2013,460.000008,465.730019,450.249985,450.499977,365213100,58.884897,1
25-01-2013,451.690018,456.229988,434.999996,439.880001,302006600,57.496759,1
28-01-2013,437.829994,453.209999,435.859989,449.830002,196379400,58.797324,1
29-01-2013,458.5,460.200012,452.119987,458.269981,142789500,59.900515,1
30-01-2013,456.999992,462.600014,454.500015,456.830002,104288800,59.712295,1
31-01-2013,456.980019,459.279991,454.980026,455.489998,79833600,59.537143,1
01-02-2013,459.110001,459.479996,448.350021,453.619995,134871100,59.292715,1
04-02-2013,453.909988,455.939995,441.999996,442.320004,119279300,57.815692,1
05-02-2013,444.050003,459.739975,442.220001,457.840012,143336900,59.844313,1
06-02-2013,456.469994,466.500023,452.580025,457.350014,148426600,59.780266,1
07-02-2013,463.250015,470.000023,454.11998,468.220009,176145200,61.557765,1
08-02-2013,474.000008,478.809998,468.250023,474.980003,158289600,62.446514,0
11-02-2013,476.499985,484.940018,473.249977,479.930023,129372600,63.097303,0
12-02-2013,479.509987,482.380013,467.739998,467.900002,152263300,61.515693,0
13-02-2013,467.209999,473.639999,463.220001,467.009995,118801900,61.398682,1
14-02-2013,464.520004,471.640007,464.02002,466.590012,88818800,61.343466,0
15-02-2013,468.849983,470.160027,459.920006,460.160011,97936300,60.498102,1
19-02-2013,461.100006,462.730003,453.850014,459.990021,108945900,60.475753,0
20-02-2013,457.689995,457.689995,448.800018,448.850006,119075600,59.011155,1
21-02-2013,446.000008,449.170013,442.819988,446.060009,111795600,58.644348,1
22-02-2013,449.250015,451.599976,446.599995,450.809998,82663700,59.268838,0
25-02-2013,453.850014,455.120003,442.569996,442.799988,93144800,58.215747,1
26-02-2013,443.820011,451.540001,437.660004,448.970009,125374900,59.026932,1
27-02-2013,448.430023,452.439995,440.650005,444.569988,146837600,58.448453,0
28-02-2013,444.050003,447.87001,441.400009,441.400009,80628800,58.031689,0
01-03-2013,438.000011,438.179989,429.979988,430.470013,138112100,56.594702,0
04-03-2013,427.799992,428.200001,419.000004,420.049988,145688900,55.224762,0
05-03-2013,421.480007,435.189987,420.750004,431.139988,159608400,56.682785,1
06-03-2013,434.509998,435.249989,424.430008,425.659996,115062500,55.96232,1
07-03-2013,424.499996,432.009995,421.059998,430.580002,117118400,56.609163,1
08-03-2013,429.800011,435.429993,428.609997,431.720001,97870500,56.759041,0
11-03-2013,429.749996,439.009995,425.140011,437.869995,118559000,57.567592,0
12-03-2013,435.60001,438.880005,427.57,428.429993,116477900,56.326497,1
13-03-2013,428.449993,434.500011,425.359989,428.349991,101387300,56.315979,1
14-03-2013,432.830013,434.639988,430.450012,432.499992,75968900,56.861587,1
15-03-2013,437.929996,444.230007,437.250008,443.660007,160990200,58.328816,1
18-03-2013,441.449997,457.459976,441.200005,455.720016,151549300,59.914368,0
19-03-2013,459.500023,460.970016,448.499985,454.489975,131693800,59.752652,0
20-03-2013,457.419975,457.63002,449.589996,452.079987,77165200,59.435806,0
21-03-2013,450.220024,457.979988,450.100021,452.729988,95813900,59.521263,0
22-03-2013,454.580017,462.099976,453.110023,461.910011,98776300,60.728178,1
25-03-2013,464.689995,469.949982,461.780022,463.580009,125283900,60.947736,1
26-03-2013,465.440025,465.839981,460.530006,461.140007,73573500,60.626944,1
27-03-2013,456.460007,456.799988,450.729996,452.079987,82809300,59.435806,1
28-03-2013,449.820015,451.820007,441.619987,442.660011,110709900,58.197344,1
01-04-2013,441.899994,443.700008,427.73999,428.910004,97433000,56.389605,1
02-04-2013,427.599987,438.139988,426.400013,429.789997,132379800,56.505299,0
03-04-2013,431.370007,437.279995,430.310009,431.989994,90804000,56.794537,0
04-04-2013,433.759995,434.999996,425.25,427.71999,89611900,56.233152,0
05-04-2013,424.499996,424.949993,419.679993,423.199993,95923800,55.638899,0
08-04-2013,424.849991,427.500011,422.48999,426.209995,75207300,56.03463,0
09-04-2013,426.360012,428.500008,422.749996,426.98,76653500,56.135864,0
10-04-2013,428.099998,437.05999,426.009991,435.689999,93982000,57.280984,1
11-04-2013,433.719994,437.989998,431.199989,434.329994,82091100,57.102181,1
12-04-2013,434.14999,434.14999,429.090008,429.800011,59653300,56.506616,0
15-04-2013,427,427.890007,419.550003,419.85001,79380000,55.19847,0
16-04-2013,421.569996,426.610004,420.57,426.240009,76442800,56.038576,1
17-04-2013,420.269993,420.599987,398.109993,402.800007,236264000,52.956875,1
18-04-2013,404.98999,405.790009,389.740002,392.049988,166574800,51.543549,1
19-04-2013,387.970001,399.599987,385.100002,390.530006,152318600,51.343714,1
22-04-2013,392.639988,402.199993,391.269997,398.670006,107480100,52.413895,1
23-04-2013,403.989994,408.380001,398.810009,406.12999,166059600,53.394674,1
24-04-2013,393.540009,415.250011,392.500011,405.459988,242412800,53.306587,1
25-04-2013,411.23,413.939995,406.999996,408.380001,96209400,53.690487,1
26-04-2013,409.809994,418.770012,408.250011,417.199989,191024400,54.850067,1
29-04-2013,420.449997,433.619991,420,430.119991,160081600,56.548684,1
30-04-2013,435.099998,445.250004,432.069996,442.779987,172884600,58.213118,0
01-05-2013,444.459999,444.929996,434.389996,439.290001,126727300,57.754283,0
02-05-2013,441.779991,448.589973,440.630005,445.519997,105457100,58.573352,0
03-05-2013,451.309982,453.230026,449.149986,449.980019,90325200,59.159719,0
06-05-2013,455.709976,462.200005,454.309998,460.709984,124160400,60.570408,1
07-05-2013,464.970001,465.749992,453.699997,458.660004,120938300,60.300893,1
08-05-2013,459.039986,465.37001,455.810005,463.839989,118149500,60.981916,1
09-05-2013,459.80999,463.000023,455.579987,456.769974,99621900,60.449894,1
10-05-2013,457.970001,459.710014,450.480003,452.969994,83713000,59.946996,1
13-05-2013,451.509987,457.899986,451.5,454.740021,79237200,60.181245,1
14-05-2013,453.850014,455.200005,442.150013,443.860012,111779500,58.741362,1
15-05-2013,439.160011,441,422.360001,428.850002,185403400,56.754906,0
16-05-2013,423.239994,437.849995,418.900002,434.580013,150801000,57.513228,0
17-05-2013,439.049995,440.089993,431.009998,433.26001,106976100,57.338536,0
20-05-2013,431.909992,445.800003,430.099991,442.930004,112894600,58.618283,1
21-05-2013,438.150002,445.479996,434.200005,439.659996,114005500,58.185523,0
22-05-2013,444.050003,448.350021,438.21999,441.349995,110759600,58.409181,0
23-05-2013,435.950005,446.160011,435.790001,442.139999,88255300,58.513732,0
24-05-2013,440.85001,445.66,440.360012,445.150002,69041700,58.912082,0
28-05-2013,449.900017,451.109978,440.85001,441.44001,96536300,58.421094,0
29-05-2013,440.000004,447.499989,439.39999,444.949997,82644100,58.885613,1
30-05-2013,445.650013,454.500015,444.509987,451.580002,88379900,59.763042,0
31-05-2013,452.500023,457.100021,449.500008,449.730026,96075700,59.518212,0
03-06-2013,450.729996,452.359993,442.480007,450.720009,93088100,59.649229,1
04-06-2013,453.219986,454.43,447.389999,449.30999,73182200,59.462624,0
05-06-2013,445.650013,450.720009,443.709995,445.110001,72647400,58.906788,1
06-06-2013,445.470009,447.000004,434.049988,438.459995,104233500,58.026713,0
07-06-2013,436.500004,443.239998,432.770012,441.810005,101133900,58.47006,0
10-06-2013,444.729992,449.080025,436.800011,438.889992,112538300,58.08362,1
11-06-2013,435.740013,442.759987,433.320011,437.600002,71528100,57.9129,1
12-06-2013,439.499992,441.249992,431.499996,432.189999,66306800,57.196928,0
13-06-2013,432.499992,437.139992,428.75,435.959991,71458100,57.695857,1
14-06-2013,435.400005,436.290012,428.500008,430.050003,67966500,56.913717,0
17-06-2013,431.439995,435.700012,430.359997,432.000008,64853600,57.171785,0
18-06-2013,431.559998,434.899994,430.210007,431.769989,48756400,57.141343,0
19-06-2013,431.399994,431.66,422.999989,422.999989,77735000,55.980703,0
20-06-2013,419.300011,425.980003,415.17001,416.840008,89327700,55.165479,0
21-06-2013,418.490005,420,408.099995,413.500011,120279600,54.723456,1
24-06-2013,407.400005,408.660007,398.049992,402.540001,120186500,53.272986,1
25-06-2013,405.699993,407.790001,398.830009,402.62999,78540700,53.284895,0
26-06-2013,403.900005,404.790012,395.660004,398.069992,91931000,52.681415,0
27-06-2013,399.249992,401.389988,393.540009,393.779987,84311500,52.113667,1
28-06-2013,391.360012,400.269989,388.869995,396.53001,144629100,52.477611,0
01-07-2013,402.689991,412.269997,401.219997,409.219994,97763400,54.15703,1
02-07-2013,409.960011,421.629997,409.470013,418.490005,117466300,55.383843,0
03-07-2013,420.859993,422.979988,417.450008,420.799992,60232200,55.689551,1
05-07-2013,420.389996,423.290009,415.349987,417.419994,68506200,55.242235,0
08-07-2013,420.109989,420.999996,410.650013,415.050007,74534600,54.928586,1
09-07-2013,413.599987,423.5,410.379993,422.349987,88146100,55.894681,1
10-07-2013,419.599991,424.800003,418.25,420.730003,70351400,55.680289,1
11-07-2013,422.950001,428.249989,421.169987,427.289993,81573100,56.548451,1
12-07-2013,427.650002,429.789997,423.410011,426.510002,69890800,56.445226,0
15-07-2013,425.009995,431.459995,424.800003,427.44001,60479300,56.568305,0
16-07-2013,426.519989,430.709991,424.170002,430.199993,54134500,56.933567,0
17-07-2013,429.700008,432.220013,428.220001,430.310009,49747600,56.948127,1
18-07-2013,433.380013,434.870007,430.609989,431.760002,54719700,57.140022,1
19-07-2013,433.100006,433.98,424.350006,424.949993,67180400,56.238771,1
22-07-2013,429.460003,429.749996,425.470005,426.309998,51949100,56.418757,1
23-07-2013,426.000004,426.959999,418.710011,418.98999,92348900,55.450012,1
24-07-2013,438.929993,444.589989,435.260002,440.510002,147984200,58.298015,1
25-07-2013,440.699993,441.400009,435.810001,438.499996,57373400,58.032007,0
26-07-2013,435.300003,441.040001,434.340008,440.990013,50038100,58.361541,1
29-07-2013,440.799995,449.990005,440.200008,447.790009,62014400,59.261466,0
30-07-2013,449.959991,457.150009,449.229988,453.320015,77355600,59.993319,0
31-07-2013,454.990013,457.339973,449.429993,452.529984,80739400,59.888765,1
01-08-2013,455.749977,456.799988,453.259987,456.679985,51562700,60.437984,1
02-08-2013,458.010002,462.850006,456.660011,462.539986,68695900,61.213509,0
05-08-2013,464.689995,470.669998,462.150017,469.449997,79713900,62.127995,1
06-08-2013,468.020004,471.889999,462.169991,465.250008,83714400,61.572159,0
07-08-2013,463.799988,467.000008,461.769981,464.979988,74714500,61.536424,0
08-08-2013,463.860016,464.100021,457.949974,461.010017,63944300,61.413866,1
09-08-2013,458.639977,460.459991,453.650009,454.449974,66716300,60.539964,1
12-08-2013,456.860016,468.649979,456.629997,467.360016,91108500,62.259787,1
13-08-2013,470.940018,494.660027,468.050018,489.569977,220485300,65.218507,1
14-08-2013,497.88002,504.249992,493.400024,498.500008,189093100,66.408129,1
15-08-2013,496.420013,502.400017,489.079979,497.909981,122573500,66.329528,1
16-08-2013,500.149979,502.940002,498.860016,502.330002,90576500,66.918345,0
19-08-2013,504.339981,513.739983,504,507.740005,127629600,67.639044,0
20-08-2013,509.709984,510.569977,500.820007,501.07,89672100,66.750493,1
21-08-2013,503.590004,507.149979,501.199989,502.360016,83969900,66.922344,0
